Województwo,Przestępstwo,Kwartał,Rok,Liczba
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2017,
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2017,
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2017,
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2017,
POLSKA,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
DOLNOŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
KUJAWSKO-POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
LUBELSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
LUBUSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
ŁÓDZKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
MAŁOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
MAZOWIECKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
OPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
PODKARPACKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
PODLASKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
ŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2018,
POLSKA,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
DOLNOŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
KUJAWSKO-POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
LUBELSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
LUBUSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
ŁÓDZKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
MAŁOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
MAZOWIECKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
OPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
PODKARPACKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
PODLASKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
ŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2019,
POLSKA,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,31468.0
DOLNOŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,3208.0
KUJAWSKO-POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,1621.0
LUBELSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,1218.0
LUBUSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,984.0
ŁÓDZKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,1579.0
MAŁOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,4602.0
MAZOWIECKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,4493.0
OPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,1491.0
PODKARPACKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,942.0
PODLASKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,746.0
POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,1168.0
ŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,2749.0
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,778.0
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,853.0
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,3328.0
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2020,1708.0
POLSKA,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,35863.0
DOLNOŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,4386.0
KUJAWSKO-POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1856.0
LUBELSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1278.0
LUBUSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1322.0
ŁÓDZKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1265.0
MAŁOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,3971.0
MAZOWIECKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,4526.0
OPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,735.0
PODKARPACKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1104.0
PODLASKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,920.0
POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1243.0
ŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,3007.0
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1030.0
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,797.0
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,6444.0
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2021,1979.0
POLSKA,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,36600.0
DOLNOŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,3920.0
KUJAWSKO-POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,2143.0
LUBELSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,1196.0
LUBUSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,1021.0
ŁÓDZKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,1181.0
MAŁOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,5871.0
MAZOWIECKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,5380.0
OPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,630.0
PODKARPACKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,633.0
PODLASKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,1084.0
POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,1304.0
ŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,3799.0
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,1307.0
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,760.0
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,4587.0
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2022,1784.0
POLSKA,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,36845.0
DOLNOŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,5165.0
KUJAWSKO-POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,1984.0
LUBELSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,1159.0
LUBUSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,1299.0
ŁÓDZKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,1204.0
MAŁOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,7722.0
MAZOWIECKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,4785.0
OPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,544.0
PODKARPACKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,1263.0
PODLASKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,730.0
POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,1330.0
ŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,2653.0
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,853.0
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,706.0
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,4043.0
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2023,1405.0
POLSKA,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,37480.0
DOLNOŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,4777.0
KUJAWSKO-POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,2493.0
LUBELSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,1254.0
LUBUSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,852.0
ŁÓDZKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,1237.0
MAŁOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,5307.0
MAZOWIECKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,5139.0
OPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,1258.0
PODKARPACKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,857.0
PODLASKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,650.0
POMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,1446.0
ŚLĄSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,2727.0
ŚWIĘTOKRZYSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,663.0
WARMIŃSKO-MAZURSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,2198.0
WIELKOPOLSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,5173.0
ZACHODNIOPOMORSKIE,z ustawy o przeciwdziałaniu narkomanii,pierwsze półrocze,2024,1449.0
POLSKA,ogółem,1-3 kwartały,2016,562676.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2016,55180.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2016,27439.0
LUBELSKIE,ogółem,1-3 kwartały,2016,22764.0
LUBUSKIE,ogółem,1-3 kwartały,2016,17142.0
ŁÓDZKIE,ogółem,1-3 kwartały,2016,34333.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2016,53085.0
MAZOWIECKIE,ogółem,1-3 kwartały,2016,81295.0
OPOLSKIE,ogółem,1-3 kwartały,2016,14681.0
PODKARPACKIE,ogółem,1-3 kwartały,2016,16524.0
PODLASKIE,ogółem,1-3 kwartały,2016,12714.0
POMORSKIE,ogółem,1-3 kwartały,2016,34890.0
ŚLĄSKIE,ogółem,1-3 kwartały,2016,84358.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2016,14805.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2016,20023.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2016,45629.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2016,27814.0
POLSKA,ogółem,1-3 kwartały,2017,575413.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2017,53318.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2017,28165.0
LUBELSKIE,ogółem,1-3 kwartały,2017,21651.0
LUBUSKIE,ogółem,1-3 kwartały,2017,17877.0
ŁÓDZKIE,ogółem,1-3 kwartały,2017,32966.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2017,68378.0
MAZOWIECKIE,ogółem,1-3 kwartały,2017,78204.0
OPOLSKIE,ogółem,1-3 kwartały,2017,15183.0
PODKARPACKIE,ogółem,1-3 kwartały,2017,23203.0
PODLASKIE,ogółem,1-3 kwartały,2017,10770.0
POMORSKIE,ogółem,1-3 kwartały,2017,32139.0
ŚLĄSKIE,ogółem,1-3 kwartały,2017,91070.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2017,16776.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2017,17807.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2017,42263.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2017,25643.0
POLSKA,ogółem,1-3 kwartały,2018,580352.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2018,54484.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2018,33844.0
LUBELSKIE,ogółem,1-3 kwartały,2018,26239.0
LUBUSKIE,ogółem,1-3 kwartały,2018,19094.0
ŁÓDZKIE,ogółem,1-3 kwartały,2018,32431.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2018,59798.0
MAZOWIECKIE,ogółem,1-3 kwartały,2018,83956.0
OPOLSKIE,ogółem,1-3 kwartały,2018,12481.0
PODKARPACKIE,ogółem,1-3 kwartały,2018,17382.0
PODLASKIE,ogółem,1-3 kwartały,2018,12868.0
POMORSKIE,ogółem,1-3 kwartały,2018,33533.0
ŚLĄSKIE,ogółem,1-3 kwartały,2018,87498.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2018,14735.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2018,18287.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2018,42930.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2018,30792.0
POLSKA,ogółem,1-3 kwartały,2019,596298.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2019,55651.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2019,27049.0
LUBELSKIE,ogółem,1-3 kwartały,2019,25300.0
LUBUSKIE,ogółem,1-3 kwartały,2019,19119.0
ŁÓDZKIE,ogółem,1-3 kwartały,2019,34441.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2019,58358.0
MAZOWIECKIE,ogółem,1-3 kwartały,2019,85966.0
OPOLSKIE,ogółem,1-3 kwartały,2019,13082.0
PODKARPACKIE,ogółem,1-3 kwartały,2019,17342.0
PODLASKIE,ogółem,1-3 kwartały,2019,12426.0
POMORSKIE,ogółem,1-3 kwartały,2019,36771.0
ŚLĄSKIE,ogółem,1-3 kwartały,2019,86069.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2019,16514.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2019,18165.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2019,48282.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2019,41763.0
POLSKA,ogółem,1-3 kwartały,2020,575769.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2020,52670.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2020,27374.0
LUBELSKIE,ogółem,1-3 kwartały,2020,21043.0
LUBUSKIE,ogółem,1-3 kwartały,2020,17810.0
ŁÓDZKIE,ogółem,1-3 kwartały,2020,31829.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2020,54339.0
MAZOWIECKIE,ogółem,1-3 kwartały,2020,81936.0
OPOLSKIE,ogółem,1-3 kwartały,2020,11222.0
PODKARPACKIE,ogółem,1-3 kwartały,2020,25219.0
PODLASKIE,ogółem,1-3 kwartały,2020,12233.0
POMORSKIE,ogółem,1-3 kwartały,2020,37484.0
ŚLĄSKIE,ogółem,1-3 kwartały,2020,95983.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2020,18407.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2020,18688.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2020,43799.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2020,25733.0
POLSKA,ogółem,1-3 kwartały,2021,617574.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2021,58729.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2021,31084.0
LUBELSKIE,ogółem,1-3 kwartały,2021,24624.0
LUBUSKIE,ogółem,1-3 kwartały,2021,20398.0
ŁÓDZKIE,ogółem,1-3 kwartały,2021,41356.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2021,55316.0
MAZOWIECKIE,ogółem,1-3 kwartały,2021,89504.0
OPOLSKIE,ogółem,1-3 kwartały,2021,12097.0
PODKARPACKIE,ogółem,1-3 kwartały,2021,20952.0
PODLASKIE,ogółem,1-3 kwartały,2021,13446.0
POMORSKIE,ogółem,1-3 kwartały,2021,37585.0
ŚLĄSKIE,ogółem,1-3 kwartały,2021,96518.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2021,17371.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2021,18162.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2021,49944.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2021,30488.0
POLSKA,ogółem,1-3 kwartały,2022,661125.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2022,59522.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2022,35335.0
LUBELSKIE,ogółem,1-3 kwartały,2022,23888.0
LUBUSKIE,ogółem,1-3 kwartały,2022,18043.0
ŁÓDZKIE,ogółem,1-3 kwartały,2022,33468.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2022,61499.0
MAZOWIECKIE,ogółem,1-3 kwartały,2022,96153.0
OPOLSKIE,ogółem,1-3 kwartały,2022,11685.0
PODKARPACKIE,ogółem,1-3 kwartały,2022,19432.0
PODLASKIE,ogółem,1-3 kwartały,2022,18283.0
POMORSKIE,ogółem,1-3 kwartały,2022,39642.0
ŚLĄSKIE,ogółem,1-3 kwartały,2022,128437.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2022,18373.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2022,20257.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2022,50046.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2022,27062.0
POLSKA,ogółem,1-3 kwartały,2023,599159.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2023,58752.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2023,34024.0
LUBELSKIE,ogółem,1-3 kwartały,2023,22849.0
LUBUSKIE,ogółem,1-3 kwartały,2023,18425.0
ŁÓDZKIE,ogółem,1-3 kwartały,2023,38570.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2023,59406.0
MAZOWIECKIE,ogółem,1-3 kwartały,2023,91736.0
OPOLSKIE,ogółem,1-3 kwartały,2023,11669.0
PODKARPACKIE,ogółem,1-3 kwartały,2023,17300.0
PODLASKIE,ogółem,1-3 kwartały,2023,13545.0
POMORSKIE,ogółem,1-3 kwartały,2023,41559.0
ŚLĄSKIE,ogółem,1-3 kwartały,2023,83479.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2023,15143.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2023,18133.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2023,48357.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2023,26212.0
POLSKA,ogółem,1-3 kwartały,2024,584029.0
DOLNOŚLĄSKIE,ogółem,1-3 kwartały,2024,53566.0
KUJAWSKO-POMORSKIE,ogółem,1-3 kwartały,2024,29063.0
LUBELSKIE,ogółem,1-3 kwartały,2024,23197.0
LUBUSKIE,ogółem,1-3 kwartały,2024,16804.0
ŁÓDZKIE,ogółem,1-3 kwartały,2024,33884.0
MAŁOPOLSKIE,ogółem,1-3 kwartały,2024,69796.0
MAZOWIECKIE,ogółem,1-3 kwartały,2024,90490.0
OPOLSKIE,ogółem,1-3 kwartały,2024,11255.0
PODKARPACKIE,ogółem,1-3 kwartały,2024,17232.0
PODLASKIE,ogółem,1-3 kwartały,2024,12053.0
POMORSKIE,ogółem,1-3 kwartały,2024,38422.0
ŚLĄSKIE,ogółem,1-3 kwartały,2024,81928.0
ŚWIĘTOKRZYSKIE,ogółem,1-3 kwartały,2024,13606.0
WARMIŃSKO-MAZURSKIE,ogółem,1-3 kwartały,2024,20367.0
WIELKOPOLSKIE,ogółem,1-3 kwartały,2024,49050.0
ZACHODNIOPOMORSKIE,ogółem,1-3 kwartały,2024,23316.0
POLSKA,o charakterze kryminalnym,1-3 kwartały,2016,367091.0
DOLNOŚLĄSKIE,o charakterze kryminalnym,1-3 kwartały,2016,40184.0
KUJAWSKO-POMORSKIE,o charakterze kryminalnym,1-3 kwartały,2016,17556.0
LUBELSKIE,o charakterze kryminalnym,1-3 kwartały,2016,13502.0
LUBUSKIE,o charakterze kryminalnym,1-3 kwartały,2016,11403.0
ŁÓDZKIE,o charakterze kryminalnym,1-3 kwartały,2016,22862.0
MAŁOPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2016,35160.0
MAZOWIECKIE,o charakterze kryminalnym,1-3 kwartały,2016,55147.0
OPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2016,9583.0
PODKARPACKIE,o charakterze kryminalnym,1-3 kwartały,2016,10167.0
PODLASKIE,o charakterze kryminalnym,1-3 kwartały,2016,8044.0
POMORSKIE,o charakterze kryminalnym,1-3 kwartały,2016,23632.0
ŚLĄSKIE,o charakterze kryminalnym,1-3 kwartały,2016,50231.0
ŚWIĘTOKRZYSKIE,o charakterze kryminalnym,1-3 kwartały,2016,8678.0
WARMIŃSKO-MAZURSKIE,o charakterze kryminalnym,1-3 kwartały,2016,13399.0
WIELKOPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2016,28500.0
ZACHODNIOPOMORSKIE,o charakterze kryminalnym,1-3 kwartały,2016,19043.0
POLSKA,o charakterze kryminalnym,1-3 kwartały,2017,343655.0
DOLNOŚLĄSKIE,o charakterze kryminalnym,1-3 kwartały,2017,37191.0
KUJAWSKO-POMORSKIE,o charakterze kryminalnym,1-3 kwartały,2017,16379.0
LUBELSKIE,o charakterze kryminalnym,1-3 kwartały,2017,13446.0
LUBUSKIE,o charakterze kryminalnym,1-3 kwartały,2017,10741.0
ŁÓDZKIE,o charakterze kryminalnym,1-3 kwartały,2017,20579.0
MAŁOPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2017,34568.0
MAZOWIECKIE,o charakterze kryminalnym,1-3 kwartały,2017,52236.0
OPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2017,8566.0
PODKARPACKIE,o charakterze kryminalnym,1-3 kwartały,2017,9423.0
PODLASKIE,o charakterze kryminalnym,1-3 kwartały,2017,6790.0
POMORSKIE,o charakterze kryminalnym,1-3 kwartały,2017,21274.0
ŚLĄSKIE,o charakterze kryminalnym,1-3 kwartały,2017,49439.0
ŚWIĘTOKRZYSKIE,o charakterze kryminalnym,1-3 kwartały,2017,8601.0
WARMIŃSKO-MAZURSKIE,o charakterze kryminalnym,1-3 kwartały,2017,11233.0
WIELKOPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2017,25319.0
ZACHODNIOPOMORSKIE,o charakterze kryminalnym,1-3 kwartały,2017,17870.0
POLSKA,o charakterze kryminalnym,1-3 kwartały,2018,364802.0
DOLNOŚLĄSKIE,o charakterze kryminalnym,1-3 kwartały,2018,38169.0
KUJAWSKO-POMORSKIE,o charakterze kryminalnym,1-3 kwartały,2018,17249.0
LUBELSKIE,o charakterze kryminalnym,1-3 kwartały,2018,15686.0
LUBUSKIE,o charakterze kryminalnym,1-3 kwartały,2018,12542.0
ŁÓDZKIE,o charakterze kryminalnym,1-3 kwartały,2018,20366.0
MAŁOPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2018,33083.0
MAZOWIECKIE,o charakterze kryminalnym,1-3 kwartały,2018,56170.0
OPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2018,8278.0
PODKARPACKIE,o charakterze kryminalnym,1-3 kwartały,2018,10538.0
PODLASKIE,o charakterze kryminalnym,1-3 kwartały,2018,7144.0
POMORSKIE,o charakterze kryminalnym,1-3 kwartały,2018,23954.0
ŚLĄSKIE,o charakterze kryminalnym,1-3 kwartały,2018,52417.0
ŚWIĘTOKRZYSKIE,o charakterze kryminalnym,1-3 kwartały,2018,9389.0
WARMIŃSKO-MAZURSKIE,o charakterze kryminalnym,1-3 kwartały,2018,11908.0
WIELKOPOLSKIE,o charakterze kryminalnym,1-3 kwartały,2018,27327.0
